OrderID,Date,Store,Region,Category,Product,Units,Unit_Price,Discount,Revenue,Profit,SalesRep
ORD102595,2023-09-06 04:39:00,Lucknow,North,Groceries,Tea Leaves 500g,9.0,615.81,0.0,5542.29,1654.89,S. Nair
ORD104576,2023-09-06 05:54:00,Patna,East,Toys,Building Blocks Set,4.0,349.48,0.0,1397.92,198.85,A. Sharma
ORD106352,2023-09-06 06:28:00,Pune,West,Electronics,Smartwatch,6.0,702.39,0.0,4214.34,995.43,T. Banerjee
ORD107542,2023-09-06 07:11:00,Delhi,North,Apparel,Cotton Kurta,11.0,1959.36,0.05,20475.31,2990.92,V. Reddy
ORD100210,2023-09-06 08:23:00,Bengaluru,South,Toys,Soft Toy Bear,3.0,1349.96,0.0,4049.88,723.8,V. Reddy
ORD104486,2023-09-06 09:07:00,Ahmedabad,West,Apparel,Saree,7.0,2354.69,0.1,14834.55,2869.24,R. Iyer
ORD105276,2023-09-06 09:14:00,Mumbai,West,Home Goods,Curtain Set,12.0,1885.13,0.0,22621.56,3388.53,M. Khan
ORD107423,2023-09-06 12:19:00,Chennai,South,Apparel,Formal Shirt,3.0,1372.69,0.0,4118.07,1028.16,V. Reddy
ORD108591,2023-09-06 12:30:00,Lucknow,North,Apparel,Formal Shirt,4.0,1667.15,0.05,6335.17,1158.56,M. Khan
ORD103490,2023-09-06 12:44:00,Mumbai,West,Groceries,Basmati Rice 5kg,10.0,378.63,0.0,3786.3,993.04,A. Sharma
ORD107341,2023-09-06 13:27:00,Bengaluru,South,Electronics,Smartwatch,1.0,1567.65,0.0,1567.65,262.22,R. Iyer
ORD101033,2023-09-06 13:55:00,Ahmedabad,West,Home Goods,Curtain Set,5.0,2083.6,0.0,10418.0,3602.4,M. Khan
ORD103075,2023-09-06 14:44:00,Chennai,South,Apparel,Saree,10.0,2366.47,0.0,23664.7,7752.05,M. Khan
ORD103008,2023-09-06 15:41:00,Patna,East,Groceries,Wheat Flour 10kg,10.0,387.54,0.1,3487.86,557.53,S. Nair
ORD104748,2023-09-06 16:11:00,Delhi,North,Toys,Building Blocks Set,14.0,225.06,0.1,2835.76,519.0,A. Sharma
ORD104971,2023-09-06 16:22:00,Bengaluru,South,Electronics,LED Monitor,3.0,3400.77,0.0,10202.31,3532.85,T. Banerjee
ORD108261,2023-09-06 18:22:00,Ahmedabad,West,Toys,Puzzle 500pc,5.0,1090.25,0.15,4633.56,1092.27,A. Sharma
ORD103881,2023-09-06 19:32:00,Chennai,South,Home Goods,Curtain Set,8.0,1242.88,0.05,9445.89,3121.48,R. Iyer
ORD105721,2023-09-06 19:48:00,Hyderabad,South,Apparel,Denim Jeans,4.0,2453.14,0.15,8340.68,1105.78,S. Nair
ORD100215,2023-09-06 20:40:00,Bengaluru,South,Toys,Remote Control Car,12.0,297.37,0.05,3390.02,1099.83,D. Joshi
ORD109176,2023-09-06 22:46:00,Patna,East,Groceries,Basmati Rice 5kg,12.0,284.31,0.05,3241.13,1033.26,R. Iyer
ORD108777,2023-09-07 00:23:00,Patna,East,Groceries,Basmati Rice 5kg,14.0,570.79,0.0,7991.06,2682.48,V. Reddy
ORD100002,2023-09-07 00:59:00,Ahmedabad,West,Apparel,Sports Jacket,4.0,2449.76,0.0,9799.04,2781.59,K. Menon
ORD104184,2023-09-07 05:43:00,Chennai,South,Toys,Remote Control Car,1.0,692.69,0.0,692.69,84.99,R. Iyer
ORD104144,2023-09-07 06:21:00,Bhubaneswar,East,Toys,Remote Control Car,9.0,1745.38,0.2,63216.928245716204,2184.28,V. Reddy
ORD106390,2023-09-07 07:24:00,Mumbai,West,Home Goods,Storage Box,7.0,1906.62,0.0,13346.34,2076.77,A. Sharma
ORD100457,2023-09-07 12:04:00,Lucknow,North,Toys,Building Blocks Set,10.0,394.19,0.05,3744.8,947.54,N. Gupta
ORD100987,2023-09-07 12:53:00,Chandigarh,North, Electronics ,Smartwatch,6.0,2684.54,0.0,16107.24,3603.39,K. Menon
ORD106385,2023-09-07 13:03:00,Bhubaneswar,East,Home Goods  ,Storage Box,13.0,2180.44,0.0,28345.72,9733.9,  K. Menon
ORD103763,2023-09-07 13:41:00,Delhi,North,Home Goods,Non-stick Pan,13.0,1352.73,0.0,17585.49,5654.8,V. Reddy
ORD109073,2023-09-07 13:52:00,Chandigarh,North,Electronics,Wireless Earbuds,10.0,590.39,0.0,5903.9,1140.65,K. Menon
ORD109073,2023-09-07 13:52:00,Chandigarh,North,Electronics,Wireless Earbuds,10.0,590.39,0.0,5903.9,1140.65,K. Menon
ORD107730,2023-09-07 13:53:00,Pune,West,Toys,Puzzle 500pc,3.0,1623.57,0.0,4870.71,1171.1,
ORD109459,2023-09-07 13:56:00,Hyderabad,South,Groceries,Wheat Flour 10kg,12.0,829.83,0.05,9460.06,1404.86,R. Iyer
ORD101399,2023-09-07 14:36:00,Chandigarh,North,Electronics,Power Bank,3.0,3617.38,0.0,10852.14,1484.28,T. Banerjee
ORD100100,2023-09-07 17:04:00,Bhubaneswar,East,Electronics,LED Monitor,12.0,3433.41,0.05,39140.87,7906.54,M. Khan
ORD108364,2023-09-07 17:29:00,Bengaluru,South,Groceries,Spice Combo Pack,14.0,852.23,0.2,9544.98,1755.54,N. Gupta
ORD103285,2023-09-07 19:29:00,Mumbai,West,Apparel,Saree,1.0,1835.38,0.0,1835.38,318.55,D. Joshi
ORD101237,2023-09-07 19:46:00,Bhubaneswar,East,Toys,Board Game,7.0,939.01,,6573.07,761.11,R. Iyer
ORD105542,2023-09-07 21:38:00,Kolkata,East,Groceries,Cooking Oil 1L,10.0,114.46,0.05,1087.37,198.92,V. Reddy
ORD102935,2023-09-07 22:11:00,Delhi,North,Toys,Soft Toy Bear,12.0,1714.65,0.05,19547.01,3078.04,M. Khan
ORD106785,2023-09-07 22:21:00,Pune,West,Apparel,Cotton Kurta,11.0,1912.53,0.0,21037.83,3072.92, M. Khan 
ORD101434,2023-09-07 22:39:00,Bhubaneswar,East,Electronics,Bluetooth Speaker,12.0,1056.57,0.0,12678.84,3335.53,D. Joshi
ORD104103,2023-09-07 23:44:00,Bengaluru,South,Groceries,Tea Leaves 500g,7.0,312.67,0.0,2188.69,433.79,S. Nair
ORD104524,2023-09-08 00:52:00,Delhi,North,Home Goods,Curtain Set,10.0,2479.15,0.2,19833.2,5266.85,D. Joshi
ORD105892,2023-09-08 01:09:00,Hyderabad,South,Toys,Soft Toy Bear,13.0,1058.1,0.1,12379.77,1672.15,M. Khan
ORD101827,2023-09-08 01:39:00,Bengaluru,South,Home Goods,Curtain Set,7.0,2011.66,0.05,13377.54,2074.79,A. Sharma
ORD103782,2023-09-08 03:36:00,Bengaluru,South,Apparel,Saree,6.0,2247.64,0.0,13485.84,4323.1,M. Khan
ORD101891,2023-09-08 04:29:00,Mumbai,West,Electronics,Power Bank,12.0,2782.62,0.2,26713.15,,M. Khan
ORD102540,2023-09-08 05:08:00,Kolkata,East,Electronics,Bluetooth Speaker,10.0,1451.35,0.15,12336.48,1356.89,R. Iyer
ORD104747,2023-09-08 06:44:00,Lucknow,North,Home Goods,Bedsheet Set,1.0,730.36,0.0,730.36,100.24,K. Menon
ORD103523,2023-09-08 07:07:00,Chandigarh,North,Home Goods,Curtain Set,3.0,647.64,0.05,1845.77,383.67,S. Nair
ORD104493,2023-09-08 07:52:00,Bengaluru,South,Groceries,Spice Combo Pack,10.0,575.6,0.0,5756.0,1023.84,M. Khan
ORD103056,2023-09-08 08:13:00,Ahmedabad,West,Groceries,Basmati Rice 5kg,10.0,354.89,0.1,3194.01,871.11,P. Verma
ORD108099,2023-09-08 09:12:00,Kolkata,East,Electronics,Bluetooth Speaker,3.0,3645.36,0.0,10936.08,2335.69,S. Nair
ORD106813,2023-09-08 10:48:00,Kolkata,East,Toys,Puzzle 500pc,8.0,968.85,0.0,7750.8,1382.82,N. Gupta
ORD106891,2023-09-08 11:50:00,Delhi,North,Groceries,Cooking Oil 1L,14.0,581.66,0.0,8143.24,1213.51,
ORD102315,2023-09-08 12:03:00,Patna,East,Groceries,Tea Leaves 500g,7.0,600.87,0.0,4206.09,1195.0,A. Sharma
ORD107126,2023-09-08 12:19:00,Chennai,South,Toys,Remote Control Car,9.0,1081.17,0.0,9730.53,1216.7,N. Gupta
ORD101659,2023-09-08 12:20:00,Lucknow,North,Groceries,Basmati Rice 5kg,11.0,713.15,0.0,7844.65,1458.86,D. Joshi
ORD106846,2023-09-08 13:52:00,Kolkata,East,Apparel,Cotton Kurta,13.0,1255.08,0.2,13052.83,1619.7, N. Gupta 
ORD109996,2023-09-08 15:41:00,Chennai,South,Toys,Board Game,14.0,849.78,0.15,10112.38,1456.88,P. Verma
ORD104987,2023-09-08 18:35:00,Mumbai,West,Home Goods,Non-stick Pan,10.0,2554.36,0.15,21712.06,2273.23,N. Gupta
ORD106705,2023-09-08 19:16:00,Kolkata,East,Toys,Building Blocks Set,6.0,1304.94,0.05,7438.16,2456.66,R. Iyer
ORD108338,2023-09-08 22:09:00,Chandigarh,North,Groceries,Basmati Rice 5kg,1.0,556.61,0.15,473.12,108.51,V. Reddy
ORD104197,2023-09-08 22:14:00,Delhi,North,Electronics,Bluetooth Speaker,13.0,3263.15,0.0,42420.95,4600.25,K. Menon
ORD108263,2023-09-08 23:31:00,Bhubaneswar,East,Toys,Building Blocks Set,10.0,1923.69,0.0,19236.9,6232.01,K. Menon
ORD105237,2023-09-09 00:23:00,Hyderabad,South,Groceries,Wheat Flour 10kg,8.0,479.57,0.0,3836.56,1290.54,P. Verma
ORD105497,2023-09-09 00:52:00,Chennai,South,Apparel,Saree,9.0,1049.2,0.1,8498.52,2309.68,
ORD105115,2023-09-09 02:13:00,Delhi,North,Electronics,Smartwatch,6.0,1589.49,0.0,9536.94,1349.42,P. Verma
ORD109873,2023-09-09 04:06:00,Lucknow,North,Home Goods,Bedsheet Set,11.0,790.44,0.15,7390.61,1878.39,K. Menon
ORD107693,2023-09-09 04:53:00,Lucknow,North,Electronics,Smartwatch,12.0,3351.67,0.0,40220.04,11776.55,  R. Iyer
ORD109266,2023-09-09 05:12:00,Patna,East,Toys,Building Blocks Set,9.0,286.09,0.0,2574.81,456.55,T. Banerjee
ORD109753,2023-09-09 06:19:00,Delhi,North,Apparel,Denim Jeans,5.0,1648.9,0.0,8244.5,1997.26,T. Banerjee
ORD109741,2023-09-09 09:32:00,Bhubaneswar,East,Apparel,Sports Jacket,1.0,590.25,0.0,590.25,182.78,V. Reddy
ORD107392,2023-09-09 15:16:00,Chennai,South,Home Goods,Storage Box,8.0,1446.65,0.05,10994.54,3067.66,T. Banerjee
ORD105384,2023-09-09 15:46:00,Delhi,North,Apparel,Formal Shirt,8.0,676.22,0.05,5139.27,896.4,N. Gupta
ORD106119,2023-09-09 16:36:00,Delhi,North,Electronics,Wireless Earbuds,1.0,3565.56,0.0,3565.56,1088.51,R. Iyer
ORD108833,2023-09-09 17:03:00,Chennai,South,Home Goods,Storage Box,10.0,1053.77,0.0,10537.7,3435.65,M. Khan
ORD104191,2023-09-09 17:26:00,Ahmedabad,West,Apparel,Denim Jeans,11.0,1769.39,0.0,19463.29,6151.37,T. Banerjee
ORD106193,2023-09-09 17:54:00,Chennai,South,Groceries,Cooking Oil 1L,3.0,393.88,0.15,1004.39,308.82,M. Khan
ORD108881,2023-09-09 19:17:00,Mumbai,West,Apparel,Formal Shirt,7.0,549.9,0.1,3464.37,825.34,K. Menon
ORD108305,2023-09-09 19:29:00,Mumbai,West,Toys  ,Remote Control Car,6.0,662.55,0.0,3975.3,865.55,D. Joshi
ORD103344,2023-09-09 19:34:00,Mumbai,West,Electronics,Bluetooth Speaker,8.0,2122.81,0.05,16133.36,1775.54,M. Khan
ORD100069,2023-09-09 21:35:00,Chennai,South,Home Goods,Non-stick Pan,6.0,1208.65,0.0,7251.9,1093.47,S. Nair
ORD103867,2023-09-09 21:46:00,Bhubaneswar,East,Groceries,Spice Combo Pack,5.0,222.73,0.05,1057.97,290.1,K. Menon
ORD100829,2023-09-09 22:22:00,Ahmedabad,West,Toys,Soft Toy Bear,9.0,614.44,0.05,5253.46,845.25,K. Menon
ORD108948,2023-09-09 23:42:00,Patna,East,Apparel,Denim Jeans,1.0,1931.48,0.05,1834.91,496.58,P. Verma
ORD109021,2023-09-09 23:59:00,Patna,East,Home Goods,Table Lamp,2.0,417.39,0.0,834.78,141.4,D. Joshi
ORD109065,2023-09-10 00:04:00,Pune,West,Apparel,Formal Shirt,10.0,678.14,0.0,6781.4,861.55,V. Reddy
ORD102033,2023-09-10 00:27:00,Patna,East,Groceries,Tea Leaves 500g,14.0,787.37,0.1,9920.86,2205.23,K. Menon  
ORD105425,2023-09-10 01:20:00,Chennai,South,Toys,Building Blocks Set,7.0,1557.38,0.0,10901.66,1691.07,V. Reddy
ORD102185,2023-09-10 01:22:00,Hyderabad,South,Electronics,Power Bank,7.0,3495.2,,24466.4,4027.33,M. Khan
ORD107986,2023-09-10 02:37:00,Chennai,South,Electronics,Power Bank,11.0,3543.67,0.05,37031.35,9575.76,N. Gupta
ORD102491,2023-09-10 02:51:00,Chandigarh,North,Electronics,Wireless Earbuds,6.0,750.54,0.1,4052.92,1301.55, P. Verma 
ORD104539,2023-09-10 02:52:00,Patna,East,Apparel,Saree,11.0,1050.05,0.05,10973.02,3707.45,S. Nair
ORD103452,2023-09-10 04:39:00,Mumbai,West,Electronics,LED Monitor,2.0,725.54,0.05,1378.53,437.27,T. Banerjee
ORD107447,2023-09-10 05:16:00,Kolkata,East,Home Goods,Table Lamp,14.0,2152.5,0.15,25614.75,7279.98,R. Iyer
ORD104797,2023-09-10 05:35:00,Pune,West,Apparel,Denim Jeans,8.0,1341.37,0.15,9121.32,1438.58,R. Iyer
ORD108242,2023-09-10 05:42:00,Kolkata,East,Groceries,Spice Combo Pack,9.0,464.63,0.0,4181.67,1180.62,T. Banerjee
ORD101818,2023-09-10 06:40:00,Patna,East,Home Goods,Storage Box,11.0,289.04,0.05,3020.47,320.08,T. Banerjee
ORD103612,2023-09-10 07:57:00,Ahmedabad,West,Groceries,Wheat Flour 10kg,7.0,734.33,0.0,5140.31,962.04,K. Menon
ORD103612,2023-09-10 07:57:00,Ahmedabad,West,Groceries,Wheat Flour 10kg,7.0,734.33,0.0,5140.31,962.04,K. Menon
ORD101966,2023-09-10 08:19:00,Bhubaneswar,East,Apparel,Denim Jeans,8.0,2348.17,0.0,18785.36,6302.52,K. Menon
ORD104002,2023-09-10 09:41:00,Kolkata,East,Electronics,Bluetooth Speaker,13.0,2590.14,0.05,31988.23,6862.07,N. Gupta
ORD106848,2023-09-10 09:48:00,Lucknow,North,Electronics,Wireless Earbuds,10.0,558.4,0.0,5584.0,1662.92,V. Reddy
ORD107840,2023-09-10 09:53:00,Lucknow,North,Apparel,Cotton Kurta,13.0,950.26,0.0,12353.38,2261.79,M. Khan
ORD108390,2023-09-10 10:00:00,Ahmedabad,West,Home Goods,Bedsheet Set,10.0,441.23,0.0,4412.3,831.14,V. Reddy
ORD103594,2023-09-10 12:06:00,Bhubaneswar,East,Groceries,Basmati Rice 5kg,6.0,366.05,0.0,2196.3,445.04,M. Khan
ORD101195,2023-09-10 14:05:00,Chennai,South,Groceries,Tea Leaves 500g,8.0,191.42,0.0,1531.36,180.89,S. Nair
ORD103732,2023-09-10 15:07:00,Delhi,North,Apparel,Cotton Kurta,7.0,2201.8,0.0,15412.6,4250.76,N. Gupta
ORD100362,2023-09-10 15:32:00,Hyderabad,South,Apparel,Formal Shirt,2.0,1650.99,0.0,3301.98,951.01,V. Reddy
ORD104920,2023-09-10 16:16:00,Lucknow,North,Electronics,Wireless Earbuds,9.0,3441.34,0.1,27874.85,6689.97,K. Menon
ORD105068,2023-09-10 17:02:00,Lucknow,North,Toys,Building Blocks Set,12.0,1117.95,0.0,13415.4,4274.75,T. Banerjee
ORD105807,2023-09-10 17:08:00,Mumbai,West,Electronics,Power Bank,14.0,3567.08,0.0,49939.12,16239.72,P. Verma
ORD109752,2023-09-10 18:57:00,Hyderabad,South,Apparel,Denim Jeans,4.0,1003.57,0.0,4014.28,1296.84,T. Banerjee
ORD102666,2023-09-10 19:00:00,Hyderabad,South,Home Goods,Table Lamp,8.0,998.73,0.0,7989.84,1179.4,N. Gupta
ORD109652,2023-09-10 19:03:00,Bengaluru,South,Apparel,Saree,6.0,1744.65,0.0,10467.9,3235.17,A. Sharma
ORD109691,2023-09-10 19:12:00,Bhubaneswar,East,Groceries,Cooking Oil 1L,2.0,872.88,0.0,1745.76,415.83,M. Khan
ORD107544,2023-09-10 19:24:00,Patna,East,Home Goods,Bedsheet Set,3.0,1696.34,0.0,5089.02,1196.77,A. Sharma
ORD104643,2023-09-10 20:07:00,Kolkata,East,Toys,Soft Toy Bear,14.0,227.39,0.0,3183.46,1097.79,T. Banerjee
ORD107444,2023-09-10 20:16:00,Kolkata,East,Electronics,Smartwatch,4.0,2023.78,0.1,7285.61,2374.11,M. Khan
ORD103316,2023-09-10 21:49:00,Bhubaneswar,East,Apparel,Cotton Kurta,13.0,1478.25,0.0,19217.25,2754.55,A. Sharma
ORD109543,2023-09-10 22:49:00,Delhi,North,Electronics,Bluetooth Speaker,4.0,1085.06,0.0,4340.24,511.1,K. Menon
ORD105750,2023-09-11 00:44:00,Hyderabad,South,Apparel,Formal Shirt,9.0,684.17,,6157.53,1272.57,V. Reddy
ORD102150,2023-09-11 01:53:00,Chennai,South, Electronics ,Smartwatch,13.0,1348.57,0.1,15778.27,4752.02,D. Joshi
ORD108936,2023-09-11 05:18:00,Mumbai,West,Groceries,Spice Combo Pack,1.0,499.19,0.15,424.31,91.22,P. Verma
ORD101566,2023-09-11 06:14:00,Mumbai,West,Toys,Soft Toy Bear,3.0,394.95,0.0,1184.85,164.4,R. Iyer
ORD105758,2023-09-11 07:54:00,Patna,East,Apparel,Denim Jeans,1.0,2214.94,0.2,1771.95,548.53,T. Banerjee
ORD103470,2023-09-11 07:54:00,Lucknow,North,Toys,Puzzle 500pc,12.0,392.78,0.2,3770.69,549.22,R. Iyer
ORD104784,2023-09-11 07:58:00,Bengaluru,South,Apparel,Denim Jeans,14.0,630.97,0.1,7950.22,2716.55,K. Menon
ORD109669,2023-09-11 08:08:00,Bhubaneswar,East,Toys,Building Blocks Set,11.0,617.82,0.0,6796.02,2074.68,S. Nair
ORD104273,2023-09-11 08:10:00,Chennai,South,Electronics,Power Bank,11.0,1923.42,0.0,21157.62,4837.16,D. Joshi
ORD103458,2023-09-11 08:10:00,Bengaluru,South,Toys,Board Game,14.0,1329.95,0.0,18619.3,3138.23,V. Reddy
ORD106962,2023-09-11 08:11:00,Chandigarh,North,Groceries,Cooking Oil 1L,7.0,844.44,0.05,5615.53,1510.84,N. Gupta
ORD103928,2023-09-11 09:26:00,Chandigarh,North,Home Goods,Bedsheet Set,5.0,662.76,0.0,3313.8,1028.46,D. Joshi
ORD108878,2023-09-11 10:23:00,Chennai,South,Apparel,Saree,4.0,2252.97,0.05,8561.29,1517.59,T. Banerjee
ORD104445,2023-09-11 10:38:00,Chennai,South,Groceries,Wheat Flour 10kg,11.0,880.51,0.0,9685.61,3117.37,K. Menon
ORD107459,2023-09-11 11:58:00,Lucknow,North,Apparel,Sports Jacket,4.0,1887.76,0.15,6418.38,1002.51,M. Khan
ORD101475,2023-09-11 12:18:00,Bengaluru,South,Electronics,Smartwatch,3.0,2479.57,0.1,6694.84,1811.57,T. Banerjee
ORD107246,2023-09-11 13:01:00,Chandigarh,North,Home Goods,Bedsheet Set,14.0,2896.85,0.05,38528.11,8490.03,D. Joshi
ORD104485,2023-09-11 13:41:00,Patna,East,Home Goods,Bedsheet Set,6.0,447.16,0.05,2548.81,831.26,V. Reddy
ORD102770,2023-09-11 14:36:00,Lucknow,North,Groceries,Tea Leaves 500g,5.0,592.14,0.1,2664.63,737.05,D. Joshi
ORD105406,2023-09-11 14:54:00,Bengaluru,South,Groceries,Basmati Rice 5kg,2.0,168.34,0.0,336.68,66.26,V. Reddy
ORD107128,2023-09-11 15:07:00,Pune,West,Groceries,Tea Leaves 500g,1.0,238.28,0.05,226.37,61.1,S. Nair
ORD107522,2023-09-11 15:33:00,Kolkata,East,Groceries,Spice Combo Pack,2.0,395.32,0.0,790.64,161.94,N. Gupta
ORD101431,2023-09-11 17:12:00,Pune,West,Toys,Soft Toy Bear,4.0,1977.75,0.05,7515.45,,V. Reddy
ORD108551,2023-09-11 18:02:00,Bengaluru,South,Electronics,LED Monitor,11.0,2971.23,0.2,26146.82,8347.89,K. Menon
ORD101670,2023-09-11 18:09:00,Lucknow,North,Toys,Remote Control Car,14.0,1556.9,0.05,20706.77,4659.05,P. Verma
ORD102656,2023-09-11 18:43:00,Chandigarh,North,Home Goods,Bedsheet Set,3.0,2566.47,0.0,7699.41,2173.97, R. Iyer 
ORD102924,2023-09-11 19:02:00,Pune,West,Toys,Board Game,12.0,823.04,0.0,9876.48,1877.53,N. Gupta
ORD104676,2023-09-11 19:11:00,Hyderabad,South,Electronics,LED Monitor,10.0,2061.12,0.0,20611.2,5971.21,R. Iyer
ORD106771,2023-09-11 19:53:00,Mumbai,West,Apparel,Formal Shirt,8.0,1148.04,0.1,8265.89,2271.57,T. Banerjee
ORD102816,2023-09-11 20:46:00,Delhi,North,Electronics,Wireless Earbuds,9.0,3673.17,0.0,33058.53,7152.16,P. Verma
ORD103553,2023-09-11 20:47:00,Chandigarh,North,Toys,Soft Toy Bear,4.0,161.29,0.0,645.16,116.45,N. Gupta
ORD107464,2023-09-11 23:05:00,Delhi,North,Electronics,Wireless Earbuds,6.0,2901.12,0.0,17406.72,5329.68,M. Khan
ORD105225,2023-09-12 00:12:00,Patna,East,Home Goods,Bedsheet Set,4.0,1398.09,0.0,5592.36,1140.26,V. Reddy
ORD109079,2023-09-12 02:19:00,Patna,East,Toys,Puzzle 500pc,12.0,672.99,0.15,6864.5,2361.65,P. Verma
ORD103366,2023-09-12 02:26:00,Kolkata,East,Toys,Soft Toy Bear,11.0,1687.33,0.0,,4866.67,N. Gupta
ORD104284,2023-09-12 04:04:00,Kolkata,East,Toys,Soft Toy Bear,5.0,234.73,0.15,997.6,319.02,S. Nair
ORD104935,2023-09-12 04:52:00,Kolkata,East,Groceries,Spice Combo Pack,8.0,,0.2,4420.42,1448.77,P. Verma
ORD101291,2023-09-12 05:27:00,Chennai,South,Apparel,Cotton Kurta,4.0,1690.38,0.0,6761.52,864.56,R. Iyer
ORD106844,2023-09-12 05:35:00,Bhubaneswar,East,Electronics,Wireless Earbuds,11.0,3276.97,0.0,36046.67,4524.35,N. Gupta
ORD101851,2023-09-12 05:40:00,Bhubaneswar,East,Electronics,Power Bank,5.0,3489.63,0.2,13958.52,1596.99,P. Verma
ORD101906,2023-09-12 05:57:00,Mumbai,West,Electronics,Wireless Earbuds,6.0,2758.62,0.05,15724.13,3853.64,A. Sharma
ORD104129,2023-09-12 06:03:00,Ahmedabad,West,Groceries,Basmati Rice 5kg,3.0,589.96,0.05,1681.39,477.61,P. Verma
ORD105065,2023-09-12 06:46:00,Chennai,South,Groceries,Tea Leaves 500g,13.0,574.56,0.1,6722.35,1415.01,A. Sharma
ORD102795,2023-09-12 08:02:00,Kolkata,East,Home Goods,Non-stick Pan,11.0,1723.09,0.05,18006.29,4642.46,V. Reddy
ORD102970,2023-09-12 08:54:00,Patna,East,Toys,Board Game,7.0,801.38,,5048.69,843.49,D. Joshi
ORD103426,2023-09-12 09:26:00,Bhubaneswar,East,Home Goods,Table Lamp,7.0,1805.87,0.1,11376.98,3192.33,A. Sharma
ORD109705,2023-09-12 10:14:00,Kolkata,East,Groceries,Basmati Rice 5kg,5.0,219.17,0.0,1095.85,288.53,N. Gupta
ORD101457,2023-09-12 12:08:00,Bhubaneswar,East,Apparel,Cotton Kurta,5.0,475.53,0.0,2377.65,556.78,V. Reddy
ORD103243,2023-09-12 12:40:00,Lucknow,North,  Toys,Remote Control Car,2.0,988.48,0.15,1680.42,311.01,S. Nair
ORD103077,2023-09-12 12:51:00,Chandigarh,North,Electronics,Wireless Earbuds,4.0,3307.95,0.05,12570.21,3597.45,S. Nair
ORD107839,2023-09-12 14:15:00,Patna,East,Home Goods,Non-stick Pan,14.0,1746.15,0.0,24446.1,2978.01,A. Sharma
ORD106456,2023-09-12 16:09:00,Delhi,North,Electronics,Power Bank,10.0,2937.56,0.0,29375.6,5133.57,D. Joshi
ORD100354,2023-09-12 17:24:00,Lucknow,North,  Groceries,Spice Combo Pack,5.0,741.17,0.15,3149.97,537.91,V. Reddy
ORD103358,2023-09-12 17:35:00,Bhubaneswar,East,Groceries,Tea Leaves 500g,3.0,877.07,0.05,2499.65,474.22,A. Sharma
ORD108131,2023-09-12 18:06:00,Bengaluru,South,Groceries,Wheat Flour 10kg,,194.56,0.15,992.26,210.64,S. Nair
ORD104882,2023-09-12 18:27:00,Ahmedabad,West,Toys,Board Game,4.0,1934.9,0.05,7352.62,1048.81,M. Khan
ORD100036,2023-09-12 21:35:00,Chandigarh,North,Home Goods,Table Lamp,5.0,2434.41,0.15,10346.24,3405.18,V. Reddy
ORD102043,2023-09-12 22:32:00,Pune,West,Groceries,Cooking Oil 1L,12.0,443.03,0.0,,1021.08,R. Iyer
ORD100782,2023-09-12 22:33:00,Ahmedabad,West,Apparel,Cotton Kurta,10.0,1761.54,,17615.4,3113.72,D. Joshi
ORD108182,2023-09-13 02:08:00,Ahmedabad,West,Apparel,Saree,4.0,764.69,0.05,2905.82,879.39,V. Reddy
ORD102473,2023-09-13 02:17:00,Ahmedabad,West,Home Goods,Storage Box,4.0,498.9,0.05,1895.82,374.03,A. Sharma
ORD108547,2023-09-13 02:48:00,Lucknow,North,Groceries,Basmati Rice 5kg,8.0,733.48,0.05,5574.45,1031.76,  R. Iyer
ORD107130,2023-09-13 04:28:00,Bengaluru,South,Electronics,Smartwatch,6.0,1790.79,0.0,10744.74,,K. Menon
ORD107621,2023-09-13 05:01:00,Kolkata,East,Toys,Soft Toy Bear,14.0,1887.48,0.0,26424.72,9038.94,  N. Gupta
ORD105278,2023-09-13 06:49:00,Mumbai,West,Apparel,Formal Shirt,14.0,884.21,0.15,10522.1,1168.84,D. Joshi
ORD103555,2023-09-13 10:03:00,Mumbai,West,Electronics,LED Monitor,14.0,3844.48,0.2,,7071.16,M. Khan
ORD106992,2023-09-13 10:35:00,Chennai,South,Home Goods,Table Lamp,3.0,213.82,0.15,545.24,69.58,N. Gupta
ORD106045,2023-09-13 10:35:00,Delhi,North,Apparel,Denim Jeans,2.0,2018.95,0.1,3634.11,1260.45,T. Banerjee
ORD102069,2023-09-13 14:39:00,Delhi,North,Groceries,Tea Leaves 500g,9.0,733.35,0.15,,1274.55,N. Gupta
ORD107836,2023-09-13 15:01:00,Mumbai,West,Apparel,Cotton Kurta,10.0,1795.17,0.0,17951.7,5853.47,K. Menon
ORD107614,2023-09-13 15:11:00,Mumbai,West,Home Goods,Non-stick Pan,7.0,1232.06,0.0,39051.40012502706,1432.02,K. Menon
ORD101722,2023-09-13 16:07:00,Lucknow,North,Electronics,Power Bank,7.0,2666.69,0.0,18666.83,6345.49,T. Banerjee
ORD103807,2023-09-13 16:12:00,Bengaluru,South,Apparel,Cotton Kurta,1.0,991.25,0.15,842.56,110.83,S. Nair
ORD101247,2023-09-13 16:13:00,Bengaluru,South,Electronics,Bluetooth Speaker,6.0,671.2,0.0,4027.2,1220.66,S. Nair
ORD104365,2023-09-13 16:29:00,Pune,West,Electronics  ,Smartwatch,10.0,3304.54,,33045.4,8959.23,T. Banerjee
ORD102607,2023-09-13 17:33:00,Chandigarh,North,Home Goods,Non-stick Pan,1.0,2883.89,0.1,2595.5,307.77,P. Verma
